album_name,ep,album_release,track_number,track_name,artist,track_release,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,explicit,key_name,mode_name,key_mode,lyrics,era,acoustic_energy_ratio,dance_valence_product,loudness_norm,tempo_bin,speech_acoustic_diff,neg,neu,pos,compound,key_0.0,key_1.0,key_2.0,key_3.0,key_4.0,key_5.0,key_6.0,key_7.0,key_8.0,key_9.0,key_10.0,key_11.0,mode_0.0,mode_1.0,predicted
folklore,False,2020-07-24,12.0,mad woman,Taylor Swift,2020-07-24,0.593,0.7,3.0,-9.016,1.0,0.0492,0.67,6.77e-06,0.116,0.451,141.898,4.0,237267.0,True,D#,major,D# major,"What did you think I'd say to that?
Does a scorpion sting when fighting back?
They strike to kill, and you know I will
You know I will
What do you sing on your drive home?
Do you see my face in the neighbor's lawn?
Does she smile?
Or does she mouth, ""Fuck you forever""?
Every time you call me crazy, I get more crazy
What about that?
And when you say I seem angry, I get more angry
And there's nothing like a mad woman
What a shame she went mad
No one likes a mad woman
You made her like that
And you'll poke that bear 'til her claws come out
And you find something to wrap your noose around
And there's nothing like a mad woman
Now I breathe flames each time I talk
My cannons all firin' at your yacht
They say, ""Move on,"" but you know I won't
And women like hunting witches too
Doing your dirtiest work for you
It's obvious that wanting me dead
Has really brought you two together
Every time you call me crazy, I get more crazy
What about that?
And when you say I seem angry, I get more angry
And there's nothing like a mad woman
What a shame she went mad
No one likes a mad woman
You made her like that
And you'll poke that bear 'til her claws come out
And you find something to wrap your noose around
And there's nothing like a mad woman
I'm taking my time, taking my time
'Cause you took everything from me
Watching you climb, watching you climb
Over people like me
The master of spin has a couple side flings
Good wives always know
She should be mad, should be scathing like me, but
No one likes a mad woman
What a shame she went mad
You made her like that",Folklore,0.9557774607703282,0.267443,0.8497333333333333,3.0,-0.6208,0.222,0.654,0.123,-0.9862,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Evermore
folklore,False,2020-07-24,13.0,epiphany,Taylor Swift,2020-07-24,0.317,0.254,1.0,-13.679,1.0,0.0286,0.727,0.000326,0.0867,0.103,93.933,4.0,289747.0,False,C#,major,C# major,"Keep your helmet, keep your life, son
Just a flesh wound, here's your rifle
Crawling up the beaches now
""Sir, I think he's bleeding out""
And some things you just can't speak about
With you I serve, with you I fall down, down
Watch you breathe in, watch you breathing out, out
Something med school did not cover
Someone's daughter, someone's mother
Holds your hand through plastic now
""Doc, I think she's crashing out""
And some things you just can't speak about
Only twenty minutes to sleep
But you dream of some epiphany
Just one single glimpse of relief
To make some sense of what you've seen
With you I serve, with you I fall down, down (Down)
Watch you breathe in, watch you breathing out, out
With you I serve (With you I serve), with you I fall down (Down), down (Down)
Watch you breathe in (Watch you breathe in), watch you breathing out (Out), out (Out)
Only twenty minutes to sleep
But you dream of some epiphany
Just one single glimpse of relief
To make some sense of what you've seen",Folklore,2.850980392156863,0.032651,0.7720166666666667,1.0,-0.6984,0.0,0.916,0.084,0.9371,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Evermore
folklore,False,2020-07-24,14.0,betty,Taylor Swift,2020-07-24,0.595,0.376,0.0,-8.767,1.0,0.0256,0.589,0.0,0.0989,0.476,95.946,4.0,294520.0,True,C,major,C major,"Betty, I won't make assumptions
About why you switched your homeroom, but
I think it's 'cause of me
Betty, one time, I was riding on my skateboard
When I passed your house
It's like I couldn't breathe
You heard the rumors from Inez
You can't believe a word she says
Most times, but this time, it was true
The worst thing that I ever did
Was what I did to you
But if I just showed up at your party
Would you have me? Would you want me?
Would you tell me to go fuck myself
Or lead me to the garden?
In the garden, would you trust me
If I told you it was just a summer thing?
I'm only seventeen, I don't know anything
But I know I miss you
Betty, I know where it all went wrong
Your favorite song was playing
From the far side of the gym
I was nowhere to be found
I hate the crowds, you know that
Plus, I saw you dance with him
You heard the rumors from Inez
You can't believe a word she says
Most times, but this time, it was true
The worst thing that I ever did
Was what I did to you
But if I just showed up at your party
Would you have me? Would you want me?
Would you tell me to go fuck myself
Or lead me to the garden?
In the garden, would you trust me
If I told you it was just a summer thing?
I'm only seventeen, I don't know anything
But I know I miss you
I was walking home on broken cobblestones
Just thinking of you when she pulled up like
A figment of my worst intentions
She said, ""James, get in, let's drive""
Those days turned into nights
Slept next to her, but
I dreamt of you all summer long
Betty, I'm here on your doorstep
And I planned it out for weeks now
But it's finally sinkin' in
Betty, right now is the last time
I can dream about what happens when
You see my face again
The only thing I wanna do
Is make it up to you
So I showed up at your party
Yeah, I showed up at your party
Yeah, I showed up at your party
Will you have me? Will you love me?
Will you kiss me on the porch
In front of all your stupid friends?
If you kiss me, will it be just like I dreamed it?
Will it patch your broken wings?
I'm only seventeen, I don't know anything
But I know I miss you
Standing in your cardigan
Kissin' in my car again
Stopped at a streetlight
You know I miss you",Folklore,1.5623342175066313,0.28321999999999997,0.8538833333333334,1.0,-0.5634,0.114,0.731,0.155,0.9572,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Evermore
folklore,False,2020-07-24,15.0,peace,Taylor Swift,2020-07-24,0.644,0.284,5.0,-12.879,1.0,0.0821,0.916,1.5e-05,0.0909,0.328,150.072,4.0,234000.0,True,F,major,F major,"Our coming-of-age has come and gone
Suddenly, this summer, it's clear
I never had the courage of my convictions
As long as danger is near
And it's just around the corner, darlin'
'Cause it lives in me
No, I could never give you peace
But I'm a fire and I'll keep your brittle heart warm
If your cascade, ocean wave blues come
All these people think love's for show
But I would die for you in secret
The devil's in the details, but you got a friend in me
Would it be enough if I could never give you peace?
Your integrity makes me seem small
You paint dreamscapes on the wall
I talk shit with my friends, it's like I'm wasting your honor
And you know that I'd swing with you for the fences
Sit with you in the trenches
Give you my wild, give you a child
Give you the silence that only comes when two people understand each other
Family that I chose, now that I see your brother as my brother
Is it enough?
But there's robbers to the east, clowns to the west
I'd give you my sunshine, give you my best
But the rain is always gonna come if you're standin' with me
But I'm a fire and I'll keep your brittle heart warm
If your cascade, ocean wave blues come
All these people think love's for show
But I would die for you in secret
The devil's in the details, but you got a friend in me
Would it be enough if I could never give you peace?
Would it be enough if I could never give you peace?
Would it be enough if I could never give you peace?",Folklore,3.2140350877192985,0.211232,0.78535,3.0,-0.8339000000000001,0.146,0.734,0.12,-0.8248,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Evermore
folklore,False,2020-07-24,16.0,hoax,Taylor Swift,2020-07-24,0.676,0.178,8.0,-15.01,1.0,0.0394,0.964,7.9e-06,0.135,0.404,118.84,4.0,220040.0,False,G#,major,G# major,"My only one
My smoking gun
My eclipsed sun
This has broken me down
My twisted knife
My sleepless night
My winless fight
This has frozen my ground
Stood on the cliffside screaming, ""Give me a reason""
Your faithless love's the only hoax I believe in
Don't want no other shade of blue but you
No other sadness in the world would do
My best laid plan
Your sleight of hand
My barren land
I am ash from your fire
Stood on the cliffside screaming, ""Give me a reason""
Your faithless love's the only hoax I believe in
Don't want no other shade of blue but you
No other sadness in the world would do
You know I left a part of me back in New York
You knew the hero died so what's the movie for?
You knew it still hurts underneath my scars
From when they pulled me apart
You knew the password so I let you in the door
You knew you won so what's the point of keeping score?
You knew it still hurts underneath my scars
From when they pulled me apart
But what you did was just as dark
(Ah, ah, ah)
Darling, this was just as hard
As when they pulled me apart
My only one
My kingdom come undone
My broken drum
You have beaten my heart
Don't want no other shade of blue but you
No other sadness in the world would do",Folklore,5.385474860335195,0.273104,0.7498333333333334,2.0,-0.9246,0.228,0.667,0.104,-0.9825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Evermore
folklore,False,2020-07-24,17.0,the lakes,Taylor Swift,2020-07-24,0.313,0.258,2.0,-11.532,1.0,0.0383,0.842,1.3e-06,0.0948,0.268,179.947,4.0,211813.0,False,D,major,D major,exile exile cardigan betty mirrorball august cardigan exile betty mirrorball love you the love and the the we we you I you we the you and we love and love,Folklore,3.2509652509652507,0.083884,0.8078000000000001,4.0,-0.8037,0.0,0.598,0.402,0.9571,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Lover
evermore,False,2020-12-11,1.0,willow,Taylor Swift,2020-12-11,0.392,0.574,7.0,-9.195,1.0,0.17,0.833,0.00179,0.145,0.529,81.112,4.0,214707.0,False,G,major,G major,"I'm like the water when your ship rolled in that night
Rough on the surface, but you cut through like a knife
And if it was an open-shut case
I never would've known from that look on your face
Lost in your current like a priceless wine
The more that you say, the less I know
Wherever you stray, I follow
I'm begging for you to take my hand
Wreck my plans, that's my man
Life was a willow and it bent right to your wind
Head on the pillow, I could feel you sneakin' in
As if you were a mythical thing
Like you were a trophy or a champion ring
And there was one prize I'd cheat to win
The more that you say, the less I know
Wherever you stray, I follow
I'm begging for you to take my hand
Wreck my plans, that's my man
You know that my train could take you home
Anywhere else is hollow
I'm begging for you to take my hand
Wreck my plans, that's my man
Life was a willow and it bent right to your wind
They count me out time and time again
Life was a willow and it bent right to your wind
But I come back stronger than a '90s trend
Wait for the signal, and I'll meet you after dark
Show me the places where the others gave you scars
Now this is an open-shut case
I guess I should've known from the look on your face
Every bait-and-switch was a work of art
The more that you say, the less I know
Wherever you stray, I follow
I'm begging for you to take my hand
Wreck my plans, that's my man
You know that my train could take you home
Anywhere else is hollow
I'm begging for you to take my hand
Wreck my plans, that's my man
The more that you say, the less I know
Wherever you stray, I follow
I'm begging for you to take my hand
Wreck my plans, that's my man
You know that my train could take you home
Anywhere else is hollow
I'm begging for you to take my hand
Wreck my plans, that's my man
Hey, that's my man
That's my man
Yeah, that's my man
Every bait-and-switch was a work of art
That's my man
Hey, that's my man
I'm begging for you to take my hand
Wreck my plans, that's my man",Evermore,1.4486956521739132,0.20736800000000002,0.84675,0.0,-0.6629999999999999,0.087,0.768,0.145,0.9829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Folklore
evermore,False,2020-12-11,2.0,champagne problems,Taylor Swift,2020-12-11,0.462,0.24,0.0,-12.077,1.0,0.0377,0.92,0.0,0.113,0.32,171.319,4.0,244000.0,True,C,major,C major,"You booked the night train for a reason
So you could sit there in this hurt
Bustling crowds or silent sleepers
You're not sure which is worse
Because I dropped your hand while dancing
Left you out there standing
Crestfallen on the landing
Champagne problems
Your mom's ring in your pocket
My picture in your wallet
Your heart was glass, I dropped it
Champagne problems
You told your family for a reason
You couldn't keep it in
Your sister splashed out on the bottle
Now no one's celebrating
Dom Pérignon, you brought it
No crowd of friends applauded
Your hometown skeptics called it
Champagne problems
You had a speech, you're speechless
Love slipped beyond your reaches
And I couldn't give a reason
Champagne problems
Your Midas touch on the Chevy door
November flush and your flannel cure
""This dorm was once a madhouse""
I made a joke, ""Well, it's made for me""
How evergreen, our group of friends
Don't think we'll say that word again
And soon they'll have the nerve to deck the halls
That we once walked through
One for the money, two for the show
I never was ready so I watch you go
Sometimes you just don't know the answer
'Til someone's on their knees and asks you
""She would've made such a lovely bride
What a shame she's fucked in the head,"" they said
But you'll find the real thing instead
She'll patch up your tapestry that I shred
And hold your hand while dancing
Never leave you standing
Crestfallen on the landing
With champagne problems
Your mom's ring in your pocket
Her picture in your wallet
You won't remember all my
Champagne problems
You won't remember all my
Champagne problems",Evermore,3.8174273858921164,0.14784,0.7987166666666667,4.0,-0.8823000000000001,0.133,0.746,0.122,-0.6667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Folklore
evermore,False,2020-12-11,3.0,gold rush,Taylor Swift,2020-12-11,0.512,0.462,9.0,-10.491,1.0,0.0408,0.83,0.166,0.121,0.353,112.05,4.0,185320.0,True,A,major,A major,"Gleaming, twinkling
Eyes like sinking
Ships on waters
So inviting, I almost jump in
But I don't like a gold rush, gold rush
I don't like anticipatin' my face in a red flush
I don't like that anyone would die to feel your touch
Everybody wants you
Everybody wonders what it would be like to love you
Walk past, quick brush
I don't like slow motion, double vision in rose blush
I don't like that falling feels like flying 'til the bone crush
Everybody wants you
But I don't like a gold rush
What must it be like to grow up that beautiful?
With your hair falling into place like dominoes
I see me padding across your wooden floors
With my Eagles T-shirt hanging from the door
At dinner parties, I call you out on your contrarian shit
And the coastal town we wandered 'round had nеver seen a love as pure as it
And thеn it fades into the gray of my day-old tea
'Cause it could never be
'Cause I don't like a gold rush, gold rush
I don't like anticipatin' my face in a red flush
I don't like that anyone would die to feel your touch
Everybody wants you
Everybody wonders what it would be like to love you
Walk past, quick brush
I don't like slow motion, double vision in rose blush
I don't like that falling feels like flying 'til the bone crush
Everybody wants you
But I don't like a gold rush
What must it be like to grow up that beautiful?
With your hair falling into place like dominoes
My mind turns your life into folklore
I can't dare to dream about you anymore
At dinner parties, I won't call you out on your contrarian shit
And the coastal town we never found will never see a love as pure as it
'Cause it fades into the gray of my day-old tea
'Cause it will never be
Gleaming, twinkling
Eyes like sinking
Ships on waters
So inviting, I almost jump in",Evermore,1.792656587473002,0.18073599999999998,0.82515,2.0,-0.7891999999999999,0.062,0.634,0.303,0.9985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Folklore
evermore,False,2020-12-11,4.0,'tis the damn season,Taylor Swift,2020-12-11,0.575,0.434,5.0,-8.193,1.0,0.0312,0.735,6.59e-05,0.105,0.348,145.916,4.0,229840.0,False,F,major,F major,evermore evermore willow willow willow gold champagne evermore willow ivy the love love you and you the the the you I we the the you you you love we love,Evermore,1.6896551724137931,0.20009999999999997,0.86345,3.0,-0.7038,0.0,0.558,0.442,0.9638,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Folklore
evermore,False,2020-12-11,5.0,tolerate it,Taylor Swift,2020-12-11,0.316,0.361,9.0,-10.381,1.0,0.0488,0.878,2.67e-05,0.0797,0.221,74.952,5.0,245440.0,True,A,major,A major,"I sit and watch you readin' with your head low
I wake and watch you breathin' with your eyes closed
I sit and watch you
I notice everything you do or don't do
You're so much older and wiser, and I
I wait by the door like I'm just a kid
Use my best colors for your portrait
Lay the table with the fancy shit
And watch you tolerate it
If it's all in my head, tell me now
Tell me I've got it wrong somehow
I know my love should be celebrated
But you tolerate it
I greet you with a battle hero's welcome
I take your indiscretions all in good fun
I sit and listеn
I polish plates until they gleam and glistеn
You're so much older and wiser, and I
I wait by the door like I'm just a kid
Use my best colors for your portrait
Lay the table with the fancy shit
And watch you tolerate it
If it's all in my head, tell me now
Tell me I've got it wrong somehow
I know my love should be celebrated
But you tolerate it
While you were out buildin' other worlds, where was I?
Where's that man who'd throw blankets over my barbed wire?
I made you my temple, my mural, my sky
Now I'm beggin' for footnotes in the story of your life
Drawin' hearts in the byline
Always takin' up too much space or time
You assume I'm fine, but what would you do if I (I)
Break free and leave us in ruins?
Took this dagger in me and removed it
Gain the weight of you, then lose it
Believe me, I could do it
If it's all in my head, tell me now
Tell me I've got it wrong somehow
I know my love should be celebrated
But you tolerate it
I sit and watch you",Evermore,2.425414364640884,0.069836,0.8269833333333333,0.0,-0.8292,0.085,0.72,0.195,0.9924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Folklore
evermore,False,2020-12-11,6.0,"no body, no crime",Taylor Swift,2020-12-11,0.546,0.613,7.0,-7.589,0.0,0.0264,0.418,0.0,0.103,0.535,79.015,4.0,215627.0,False,G,minor,G minor,gold gold evermore ivy willow champagne champagne willow ivy gold the love the the and we we you love we the love the I the you we I we you,Evermore,0.6807817589576547,0.29211000000000004,0.8735166666666667,0.0,-0.3916,0.0,0.575,0.425,0.9517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Lover
evermore,False,2020-12-11,7.0,happiness,Taylor Swift,2020-12-11,0.559,0.334,11.0,-10.733,1.0,0.0376,0.87,0.0,0.114,0.211,122.079,4.0,315147.0,True,B,major,B major,"Honey, when I'm above the trees
I see this for what it is
But now I'm right down in it, all the years I've given
Is just shit we're dividin' up
Showed you all of my hiding spots
I was dancing when the music stopped
And in the disbelief, I can't face reinvention
I haven't met the new me yet
There'll be happiness after you
But there was happiness because of you
Both of these things can be true
There is happiness
Past the blood and bruise
Past the curses and cries
Beyond the terror in the nightfall
Haunted by the look in my eyes
That would've loved you for a lifetime
Leave it all behind
And there is happiness
Tell me, when did your winning smile
Begin to look like a smirk?
When did all our lessons start to look like weapons
Pointed at my deepest hurt?
I hope she'll be a beautiful fool
Who takes my spot next to you
No, I didn't mean that
Sorry, I can't see facts through all of my fury
You haven't met the new me yet
There'll be happiness after me
But there was happiness because of me
Both of these things, I believe
There is happiness
In our history, across our great divide
There is a glorious sunrise
Dappled with the flickers of light
From the dress I wore at midnight, leave it all behind
And there is happiness
I can't make it go away by making you a villain
I guess it's the price I paid for seven years in Heaven
And I pulled your body into mine
Every goddamn night, now I get fake niceties
No one teaches you what to do
When a good man hurts you
And you know you hurt him too
Honey, when I'm above the trees
I see it for what it is
But now my eyes leak acid rain on the pillow where you used to lay your head
After giving you the best I had
Tell me what to give after that
All you want from me now is the green light of forgiveness
You haven't met the new me yet
And I think she'll give you that
There'll be happiness after you
But there was happiness because of you too
Both of these things can be true
There is happiness
In our history, across our great divide
There is a glorious sunrise
Dappled with the flickers of light
From the dress I wore at midnight, leave it all behind
Oh, leave it all behind
Leave it all behind
And there is happiness",Evermore,2.5970149253731343,0.11794900000000001,0.8211166666666666,2.0,-0.8324,0.135,0.613,0.253,0.9977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Folklore
evermore,False,2020-12-11,8.0,dorothea,Taylor Swift,2020-12-11,0.605,0.488,4.0,-8.322,1.0,0.0264,0.696,0.0,0.129,0.354,119.966,4.0,225880.0,False,E,major,E major,"Hey, Dorothea, do you ever stop and think about me?
When we were younger, down in the park
Honey, makin' a lark of the misery
You got shiny friends since you left town
A tiny screen's the only place I see you now
And I got nothin' but well wishes for ya
Ooh
This place is the same as it ever was
Ooh
But you won't like it that way
It's never too late to come back to my side
The stars in your eyes shined brighter in Tupelo
And if you're ever tired of bеin' known for who you know
You know that you'll always know me
Dorothea, uh-uh
Dorothea, ah-ah
Ooh
You'rе a queen sellin' dreams, sellin' makeup and magazines
Ooh
From you, I'd buy anything
Hey, Dorothea, do you ever stop and think about me?
When it was calmer, skippin' the prom
Just to piss off your mom and her pageant schemes
And damn, Dorothea, they all wanna be ya
But are you still the same soul I met under the bleachers? Well
Ooh
I guess I'll never know
Ooh
And you'll go on with the show
But it's never too late to come back to my side
The stars in your eyes shined brighter in Tupelo
And if you're ever tired of bein' known for who you know
You know, you'll always know me
Dorothea, uh-uh
Dorothea, ah-ah
Ooh, ooh
Ooh-woo-ooh-ooh-ooh, ooh-ooh-ooh-ooh
Ooh, ooh
Ooh-woo-ooh-ooh-ooh, ooh-ooh-ooh
Dorothea (Ah-ah-ah)
Ah-ah
Ooh",Evermore,1.4233128834355828,0.21416999999999997,0.8613,2.0,-0.6696,0.092,0.823,0.085,-0.4414,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Folklore
evermore,False,2020-12-11,9.0,coney island,Taylor Swift,2020-12-11,0.537,0.537,8.0,-11.266,1.0,0.0617,0.819,0.000904,0.142,0.292,107.895,4.0,275320.0,False,G#,major,G# major,ivy gold ivy champagne evermore champagne gold champagne champagne willow we I and you and love I you we you we you and you we love and love I love,Evermore,1.5223048327137545,0.156804,0.8122333333333334,1.0,-0.7573,0.0,0.426,0.574,0.9766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Lover
evermore,False,2020-12-11,10.0,ivy,Taylor Swift,2020-12-11,0.515,0.545,2.0,-9.277,1.0,0.0353,0.855,1.97e-05,0.0921,0.535,88.856,4.0,260440.0,True,D,major,D major,"How's one to know?
I'd meet you where the spirit meets the bones
In a faith-forgotten land
In from the snow
Your touch brought forth an incandescent glow
Tarnished but so grand
And the old widow goes to the stone every day
But I don't, I just sit here and wait
Grieving for the living
Oh, goddamn
My pain fits in the palm of your freezing hand
Taking mine, but it's been promised to another
Oh, I can't
Stop you putting roots in my dreamland
My house of stone, your ivy grows
And now I'm covered in you
I wish to know
The fatal flaw that makes you long to be
Magnificently cursed
He's in the room
Your opal eyes are all I wish to see
He wants what's only yours
Oh, goddamn
My pain fits in the palm of your freezing hand
Taking mine, but it's been promised to another
Oh, I can't
Stop you putting roots in my dreamland
My house of stone, your ivy grows
And now I'm covered
Clover blooms in the fields
Spring breaks loose, the time is near
What would he do if he found us out?
Crescent moon, coast is clear
Spring breaks loose, but so does fear
He's gonna burn this house to the ground
How's one to know?
I'd live and die for moments that we stole
On begged and borrowed time
So tell me to run
Or dare to sit and watch what we'll become
And drink my husband's wine
Oh, goddamn
My pain fits in the palm of your freezing hand
Taking mine, but it's been promised to another
Oh, I can't
Stop you putting roots in my dreamland
My house of stone, your ivy grows
And now I'm covered in you
And I'm covered in you
So yeah, it's a fire
It's a goddamn blaze in the dark
And you started it
You started it
So yeah, it's a war
It's the goddamn fight of my life
And you started it
You started it
Oh, I can't
Stop you putting roots in my dreamland
My house of stone, your ivy grows
And now I'm covered
In you, in you
Now I'm covered in you
In you",Evermore,1.5659340659340657,0.275525,0.8453833333333333,0.0,-0.8197,0.169,0.696,0.135,-0.9615,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Folklore
evermore,False,2020-12-11,11.0,cowboy like me,Taylor Swift,2020-12-11,0.604,0.517,0.0,-9.014,1.0,0.0347,0.768,0.000155,0.123,0.511,127.967,4.0,275040.0,True,C,major,C major,"And the tennis court was covered up
With some tent-like thing
And you asked me to dance
But I said, ""Dancin' is a dangerous game""
Oh, I thought
This is gonna be one of those things
Now I know
I'm never gonna love again
I've got some tricks up my sleeve
Takes one to know one
You're a cowboy like me
Never wanted love
Just a fancy car
Now I'm waiting by the phone
Like I'm sitting in an airport bar
You had some tricks up your sleeve
Takes one to know one
You're a cowboy like me
Perched in the dark
Tellin' all the rich folks anything they wanna hear
Like it could be love
I could be the way forward
Only if they pay for it
You're a bandit like me
Eyes full of stars
Hustling for the good life, never thought I'd meet you here
It could be love
We could be the way forward
And I know I'll pay for it
You're a cowboy like me
Perched in the dark
Tellin' all the rich folks anything they wanna hear
Like it could be love
I could be the way forward
Only if they pay for it
You're a bandit like me
Eyes full of stars
Hustlin' for the good life, never thought I'd meet you here
It could be love
We could be the way forward
And I know I'll pay for it
And the skeletons in both our closets
Plotted hard to fuck this up
And the old men that I've swindled
Really did believe I was the one
And the ladies lunchin' have their stories about
When you passed through town
Oh, but that was all before I locked it down
Now you hang from my lips
Like the Gardens of Babylon
With your boots beneath my bed
Forever is the sweetest con
I've had some tricks up my sleeve
Takes one to know one
You're a cowboy like me
And I'm never gonna love again
I'm never gonna love again
I'm never gonna love again",Evermore,1.4826254826254825,0.308644,0.8497666666666668,2.0,-0.7333000000000001,0.156,0.721,0.123,-0.9025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Folklore
evermore,False,2020-12-11,12.0,long story short,Taylor Swift,2020-12-11,0.546,0.73,0.0,-7.704,1.0,0.0417,0.66,0.179,0.0972,0.573,157.895,4.0,215920.0,False,C,major,C major,"Fatefully
I tried to pick my battles 'til the battle picked me
Misery
Like the war of words I shouted in my sleep
And you passed right by
I was in the alley, surrounded on all sides
The knife cuts both ways
If the shoe fits, walk in it 'til your high heels break
And I fell from the pedestal
Right down the rabbit hole
Long story short, it was a bad time
Pushed from the precipice
Clung to the nearest lips
Long story short, it was the wrong guy
Now I'm all about you
I'm all about you, ah
Yeah, yeah
I'm all about you, ah
Yeah, yeah
Actually
I always felt I must look better in the rear view
Missing me
At the golden gates they once held the keys to
When I dropped my sword
I threw it in the bushes and knocked on your door
And we live in peace
But if someone comes at us, this time, I'm ready
'Cause I fell from the pedestal
Right down the rabbit hole
Long story short, it was a bad time
Pushed from the precipice
Clung to the nearest lips
Long story short, it was the wrong guy
Now I'm all about you
I'm all about you, ah
Yeah, yeah
I'm all about you
No more keepin' score
Now I just keep you warm (Keep you warm)
No more tug of war
Now I just know there's more (Know there's more)
No more keepin' score
Now I just keep you warm (Keep you warm)
And my waves meet your shore
Ever and evermore
Past me
I wanna tell you not to get lost in these petty things
Your nemeses
Will defeat themselves before you get the chance to swing
And he's passing by
Rare as the glimmer of a comet in the sky
And he feels like home
If the shoe fits, walk in it everywhere you go
And I fell from the pedestal
Right down the rabbit hole
Long story short, it was a bad time
Pushed from the precipice
Climbed right back up the cliff
Long story short, I survived
Now I'm all about you
(And now) I'm all about you, ah
(And now) I'm all about you
(And now) I'm all about you, ah
Yeah, yeah
I'm all about you
(And now) Yeah, yeah
I'm all about you
Long story short, it was a bad time
Long story short, I survived",Evermore,0.9028727770177839,0.312858,0.8716,3.0,-0.6183000000000001,0.119,0.761,0.119,-0.6196,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Folklore
evermore,False,2020-12-11,13.0,marjorie,Taylor Swift,2020-12-11,0.535,0.561,5.0,-11.609,1.0,0.0484,0.876,0.000136,0.115,0.287,96.103,4.0,257773.0,False,F,major,F major,"Never be so kind
You forget to be clever
Never be so clever
You forget to be kind
And if I didn't know better
I'd think you were talking to me now
If I didn't know better
I'd think you were still around
What died didn't stay dead
What died didn't stay dead
You're alive, you're alive in my head
What died didn't stay dead
What died didn't stay dead
You're alive, so alive
Never be so politе
You forget your power
Nevеr wield such power
You forget to be polite
And if I didn't know better
I'd think you were listening to me now
If I didn't know better
I'd think you were still around
What died didn't stay dead
What died didn't stay dead
You're alive, you're alive in my head
What died didn't stay dead
What died didn't stay dead
You're alive, so alive
The autumn chill that wakes me up
You loved the amber skies so much
Long limbs and frozen swims
You'd always go past where our feet could touch
And I complained the whole way there
The car ride back and up the stairs
I should've asked you questions
I should've asked you how to be
Asked you to write it down for me
Should've kept every grocery store receipt
'Cause every scrap of you would be taken from me
Watched as you signed your name Marjorie
All your closets of backlogged dreams
And how you left them all to me
What died didn't stay dead
What died didn't stay dead
You're alive, you're alive in my head
What died didn't stay dead
What died didn't stay dead
You're alive, so alive
And if I didn't know better
I'd think you were singing to me now
If I didn't know better
I'd think you were still around
I know better
But I still feel you all around
I know better
But you're still around",Evermore,1.5587188612099643,0.153545,0.8065166666666667,1.0,-0.8276,0.139,0.692,0.169,0.8446,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Folklore
